Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47220,b1-16-2,Formate,EC,2017-08-31 22:58:51.300024+00:00,hours,g/L,,0.26225
47082,Ajinomoto Cycle 1,,47130,b2-30-3,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47370,b2-30-3,D-Lactate,EC,2017-08-31 23:00:43.905538+00:00,hours,g/L,,0.09179
47082,Ajinomoto Cycle 1,,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47220,b1-16-2,Acetate,EC,2017-08-31 22:58:51.324235+00:00,hours,g/L,,3.78114
47082,Ajinomoto Cycle 1,,47137,b2-33-1,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47257,b2-33-1,D-Lactate,EC,2017-08-31 22:58:57.620317+00:00,hours,g/L,,0.16492
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47272,b2-9017-1,Pyruvate,EC,2017-08-31 22:59:00.338409+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47139,b2-33-3,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47379,b2-33-3,D-Lactate,EC,2017-08-31 23:00:45.455309+00:00,hours,g/L,,0.19822
47082,Ajinomoto Cycle 1,,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47230,b2-19-1,D-Glucose,EC,2017-08-31 22:58:52.967225+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47142,b2-34-3,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47262,b2-34-3,D-Lactate,EC,2017-08-31 22:58:58.543070+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47339,b1-16-1,D-Glucose,EC,2017-08-31 23:00:38.733252+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47266,b2-36-1,D-Lactate,EC,2017-08-31 22:58:59.283467+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47339,b1-16-1,Pyruvate,EC,2017-08-31 23:00:38.757138+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47269,b2-rfp-1,D-Lactate,EC,2017-08-31 22:58:59.849438+00:00,hours,g/L,,0.17625
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47339,b1-16-1,Succinate,EC,2017-08-31 23:00:38.781059+00:00,hours,,,0.08766
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,D-Lactate,EC,2017-08-31 22:59:00.743442+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47339,b1-16-1,Formate,EC,2017-08-31 23:00:38.829616+00:00,hours,,,0.25934
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47271,b2-rfp-3,D-Lactate,EC,2017-08-31 22:59:00.213107+00:00,hours,g/L,,0.14882
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47339,b1-16-1,Acetate,EC,2017-08-31 23:00:38.853508+00:00,hours,,,1.20475
47082,Ajinomoto Cycle 1,,47148,b2-36-3,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47268,b2-36-3,D-Lactate,EC,2017-08-31 22:58:59.657790+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47219,b1-16-1,D-Glucose,EC,2017-08-31 22:58:51.059209+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47144,b2-35-2,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47264,b2-35-2,D-Lactate,EC,2017-08-31 22:58:58.915978+00:00,hours,g/L,,0.63843
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47219,b1-16-1,Pyruvate,EC,2017-08-31 22:58:51.083007+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47159,b3-05-2,F,JBEI-17802,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47399,b3-05-2,D-Lactate,EC,2017-08-31 23:00:48.615735+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47219,b1-16-1,Succinate,EC,2017-08-31 22:58:51.106892+00:00,hours,g/L,,0.08766
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47281,b3-06-1,D-Lactate,EC,2017-08-31 22:59:01.911605+00:00,hours,g/L,,0.73241
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47219,b1-16-1,Formate,EC,2017-08-31 22:58:51.155710+00:00,hours,g/L,,0.25934
47082,Ajinomoto Cycle 1,,47157,b3-03-3,F,JBEI-17794,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47277,b3-03-3,D-Lactate,EC,2017-08-31 22:59:01.253034+00:00,hours,g/L,,0.01673
47082,Ajinomoto Cycle 1,,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47219,b1-16-1,Acetate,EC,2017-08-31 22:58:51.179775+00:00,hours,g/L,,1.20475
47082,Ajinomoto Cycle 1,,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47284,b3-07-1,D-Lactate,EC,2017-08-31 22:59:02.435440+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47426,b3-24-2,Formate,EC,2017-08-31 23:00:53.061882+00:00,hours,,,0.16926
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47427,b3-24-3,D-Lactate,EC,2017-08-31 23:00:53.222192+00:00,hours,g/L,,0.14562
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47316,b3-08-3,Succinate,EC,2017-08-31 22:59:08.192362+00:00,hours,g/L,,0.06152
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47306,b3-24-2,D-Lactate,EC,2017-08-31 22:59:06.754525+00:00,hours,g/L,,0.14025
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47338,b-1-15-2,D-Glucose,EC,2017-08-31 23:00:38.585360+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47085,b1-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47325,b1-02-1,D-Lactate,EC,2017-08-31 23:00:36.228411+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47338,b-1-15-2,Pyruvate,EC,2017-08-31 23:00:38.610431+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,D-Lactate,EC,2017-08-31 23:00:52.471829+00:00,hours,g/L,,0.20636
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47338,b-1-15-2,Succinate,EC,2017-08-31 23:00:38.635525+00:00,hours,,,0.0417
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47303,b3-23-2,D-Lactate,EC,2017-08-31 22:59:06.216217+00:00,hours,g/L,,0.20636
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47338,b-1-15-2,Formate,EC,2017-08-31 23:00:38.683410+00:00,hours,,,0.12844
47082,Ajinomoto Cycle 1,,47181,b3-21-3,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47301,b3-21-3,D-Lactate,EC,2017-08-31 22:59:05.861212+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47338,b-1-15-2,Acetate,EC,2017-08-31 23:00:38.707724+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,D-Lactate,EC,2017-08-31 22:59:03.727460+00:00,hours,g/L,,0.05755
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47218,b-1-15-2,D-Glucose,EC,2017-08-31 22:58:50.910727+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47418,b3-18-3,D-Lactate,EC,2017-08-31 23:00:51.638741+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47218,b-1-15-2,Pyruvate,EC,2017-08-31 22:58:50.939292+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47177,b3-18-2,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47297,b3-18-2,D-Lactate,EC,2017-08-31 22:59:05.148185+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47218,b-1-15-2,Succinate,EC,2017-08-31 22:58:50.963452+00:00,hours,g/L,,0.0417
47082,Ajinomoto Cycle 1,,47176,b3-18-1,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47416,b3-18-1,D-Lactate,EC,2017-08-31 23:00:51.276376+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47218,b-1-15-2,Formate,EC,2017-08-31 22:58:51.011334+00:00,hours,g/L,,0.12844
47082,Ajinomoto Cycle 1,,47105,b1-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47345,b1-rfp-1,D-Lactate,EC,2017-08-31 23:00:39.679704+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47218,b-1-15-2,Acetate,EC,2017-08-31 22:58:51.035483+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47235,b2-25-3,D-Lactate,EC,2017-08-31 22:58:53.982765+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47272,b2-9017-1,Succinate,EC,2017-08-31 22:59:00.369394+00:00,hours,g/L,,0.10081
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47290,b3-13-1,D-Lactate,EC,2017-08-31 22:59:03.540473+00:00,hours,g/L,,0.04482
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47272,b2-9017-1,Formate,EC,2017-08-31 22:59:00.430333+00:00,hours,g/L,,0.46684
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47407,b3-10-1,D-Lactate,EC,2017-08-31 23:00:49.793422+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47337,b-1-15-1,D-Glucose,EC,2017-08-31 23:00:38.439700+00:00,hours,g/L,,1.32218
47082,Ajinomoto Cycle 1,,47111,b2-19-2,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47351,b2-19-2,D-Lactate,EC,2017-08-31 23:00:40.747429+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47337,b-1-15-1,Pyruvate,EC,2017-08-31 23:00:38.465069+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47406,b3-07-3,D-Lactate,EC,2017-08-31 23:00:49.643511+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47337,b-1-15-1,Succinate,EC,2017-08-31 23:00:38.488937+00:00,hours,,,0.15316
47082,Ajinomoto Cycle 1,,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47285,b3-07-2,D-Lactate,EC,2017-08-31 22:59:02.607320+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47337,b-1-15-1,Formate,EC,2017-08-31 23:00:38.537491+00:00,hours,,,0.98462
47082,Ajinomoto Cycle 1,,47087,b1-04-1,F,JBEI-17790,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47327,b1-04-1,D-Lactate,EC,2017-08-31 23:00:36.515929+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47337,b-1-15-1,Acetate,EC,2017-08-31 23:00:38.561211+00:00,hours,,,2.37801
47082,Ajinomoto Cycle 1,,47158,b3-05-1,F,JBEI-17802,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47278,b3-05-1,D-Lactate,EC,2017-08-31 22:59:01.404292+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,D-Glucose,EC,2017-08-31 22:58:50.762311+00:00,hours,,,1.32218
47082,Ajinomoto Cycle 1,,47156,b3-03-2,F,JBEI-17794,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47276,b3-03-2,D-Lactate,EC,2017-08-31 22:59:01.104815+00:00,hours,g/L,,0.3551
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,Pyruvate,EC,2017-08-31 22:58:50.786538+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47158,b3-05-1,F,JBEI-17802,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47398,b3-05-1,D-Lactate,EC,2017-08-31 23:00:48.475627+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,Succinate,EC,2017-08-31 22:58:50.811625+00:00,hours,g/L,,0.15316
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,D-Lactate,EC,2017-08-31 22:59:00.594735+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,Formate,EC,2017-08-31 22:58:50.862100+00:00,hours,g/L,,0.98462
47082,Ajinomoto Cycle 1,,47147,b2-36-2,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47387,b2-36-2,D-Lactate,EC,2017-08-31 23:00:46.870998+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,Acetate,EC,2017-08-31 22:58:50.886655+00:00,hours,g/L,,2.37801
47082,Ajinomoto Cycle 1,,47143,b2-35-1,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47263,b2-35-1,D-Lactate,EC,2017-08-31 22:58:58.726578+00:00,hours,g/L,,0.63096
47082,Ajinomoto Cycle 1,,47177,b3-18-2,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47297,b3-18-2,Acetate,EC,2017-08-31 22:59:05.211679+00:00,hours,g/L,,0.12824
47082,Ajinomoto Cycle 1,,47140,b2-34-1,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47260,b2-34-1,D-Lactate,EC,2017-08-31 22:58:58.173835+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47272,b2-9017-1,Acetate,EC,2017-08-31 22:59:00.461315+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47135,b2-32-2,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47375,b2-32-2,D-Lactate,EC,2017-08-31 23:00:44.688214+00:00,hours,g/L,,0.27746
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,D-Glucose,EC,2017-08-31 23:00:38.295147+00:00,hours,g/L,,6.27583
47082,Ajinomoto Cycle 1,,47132,b2-31-2,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47252,b2-31-2,D-Lactate,EC,2017-08-31 22:58:56.778792+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,Pyruvate,EC,2017-08-31 23:00:38.319622+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47367,b2-29-3,D-Lactate,EC,2017-08-31 23:00:43.461709+00:00,hours,g/L,,0.16989
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,Succinate,EC,2017-08-31 23:00:38.343746+00:00,hours,,,0.06346
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47215,b1-12-1,D-Lactate,EC,2017-08-31 22:58:50.542790+00:00,hours,g/L,,0.61921
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,Formate,EC,2017-08-31 23:00:38.390593+00:00,hours,,,0.18788
47082,Ajinomoto Cycle 1,,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47217,b-1-15-1,D-Lactate,EC,2017-08-31 22:58:50.836578+00:00,hours,g/L,,0.11713
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,Acetate,EC,2017-08-31 23:00:38.415502+00:00,hours,,,1.42828
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,D-Lactate,EC,2017-08-31 22:58:54.638549+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47216,b1-12-2,D-Glucose,EC,2017-08-31 22:58:50.614426+00:00,hours,,,6.27583
47082,Ajinomoto Cycle 1,,47114,b2-25-2,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47234,b2-25-2,D-Lactate,EC,2017-08-31 22:58:53.829293+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47216,b1-12-2,Pyruvate,EC,2017-08-31 22:58:50.638585+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,D-Lactate,EC,2017-08-31 22:59:05.685198+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47216,b1-12-2,Succinate,EC,2017-08-31 22:58:50.662571+00:00,hours,g/L,,0.06346
47082,Ajinomoto Cycle 1,,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47227,b2-11-1,D-Lactate,EC,2017-08-31 22:58:52.415097+00:00,hours,g/L,,0.11215
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47216,b1-12-2,Formate,EC,2017-08-31 22:58:50.712434+00:00,hours,g/L,,0.18788
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,D-Lactate,EC,2017-08-31 22:59:03.907811+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47216,b1-12-2,Acetate,EC,2017-08-31 22:58:50.737737+00:00,hours,g/L,,1.42828
47082,Ajinomoto Cycle 1,,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47336,b1-12-2,D-Lactate,EC,2017-08-31 23:00:38.367713+00:00,hours,g/L,,1.02324
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47316,b3-08-3,Formate,EC,2017-08-31 22:59:08.240238+00:00,hours,g/L,,0.27153
47082,Ajinomoto Cycle 1,,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47223,b1-9017-1,D-Lactate,EC,2017-08-31 22:58:51.739651+00:00,hours,g/L,,0.06035
47082,Ajinomoto Cycle 1,,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47230,b2-19-1,Pyruvate,EC,2017-08-31 22:58:53.002484+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47425,b3-24-1,D-Lactate,EC,2017-08-31 23:00:52.837091+00:00,hours,g/L,,0.10224
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47335,b1-12-1,D-Glucose,EC,2017-08-31 23:00:38.118148+00:00,hours,g/L,,3.61067
47082,Ajinomoto Cycle 1,,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47282,b3-06-2,D-Lactate,EC,2017-08-31 22:59:02.088385+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47335,b1-12-1,Pyruvate,EC,2017-08-31 23:00:38.154072+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47222,b1-22-2,D-Lactate,EC,2017-08-31 22:58:51.594244+00:00,hours,g/L,,0.08275
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47335,b1-12-1,Succinate,EC,2017-08-31 23:00:38.195855+00:00,hours,,,0.08088
47082,Ajinomoto Cycle 1,,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47220,b1-16-2,D-Lactate,EC,2017-08-31 22:58:51.272828+00:00,hours,g/L,,0.02987
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47335,b1-12-1,Formate,EC,2017-08-31 23:00:38.246440+00:00,hours,,,0.47669
47082,Ajinomoto Cycle 1,,47121,b2-27-3,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47361,b2-27-3,D-Lactate,EC,2017-08-31 23:00:42.414546+00:00,hours,g/L,,0.85665
47082,Ajinomoto Cycle 1,,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47335,b1-12-1,Acetate,EC,2017-08-31 23:00:38.270483+00:00,hours,,,1.70076
